AADAT	ERCC5
NTRK1	ZNF148
NTRK1	ZNF157
NTRK1	ZNF174
NTRK1	ZNF177
NTRK1	ZNF189
NTRK1	ZNF202
NTRK1	ZNF205
NTRK1	ZNF254
NTRK1	ZNF345
NTRK1	ZNF366
NTRK1	ZNF496
NTRK1	ZNF675
NTRK1	ZNF8
NUAK1	PIM1
NUAK1	RAF1
NUAK1	RET
NUAK1	ROS1
NUAK1	STK11
NUAK1	SYK
NUAK2	PDGFRB
NUAK2	PIM1
NUAK2	PRDM1
NUAK2	PRDM16
NUAK2	PTEN
NUAK2	RAF1
NUAK2	RALGDS
NUAK2	RET
NUAK2	ROS1
NUAK2	SEPT6
NUAK2	SH3GL1
NUAK2	SMARCA4
NUAK2	SRGAP3
NUAK2	STK11
NUAK2	SYK
NUAK2	TCEA1
NUAK2	USP6
NUAK2	WHSC1L1
NUAK2	WT1
NUP107	NUP98
NUP107	TCEA1
NUP133	NUP98
NUP133	SMARCA4
NUP133	WRN
NUP155	NUP98
NUP155	SMARCA4
NUP155	WRN
NUP160	NUP98
NUP160	SMARCA4
NUP160	WRN
NUP98	PHIP
NUP98	RAE1
NUP98	SAC3D1
NUP98	SEH1L
NUP98	THOC3
NUP98	THOC6
NUS1	PDGFRB
NUS1	PIM1
NUS1	RAF1
NUS1	RET
NUS1	ROS1
NUS1	STK11
NUS1	SYK
OBSCN	PDGFRB
OBSCN	PIM1
OBSCN	RAF1
OBSCN	RET
OBSCN	ROS1
OBSCN	STK11
OBSCN	SYK
OCRL	PDGFRB
OCRL	PIM1
OCRL	RAF1
OCRL	RALGDS
OCRL	RET
OCRL	ROS1
OCRL	SEPT6
OCRL	SRGAP3
OCRL	STK11
OCRL	SYK
OPHN1	PDGFRB
OPHN1	PIM1
OPHN1	RAF1
OPHN1	RALGDS
OPHN1	RET
OPHN1	ROS1
OPHN1	SEPT6
OPHN1	SRGAP3
OPHN1	STK11
OPHN1	SYK
ORC1	WRN
ORC2	PIM1
ORC2	RAF1
ORC2	RET
ORC2	ROS1
ORC2	SMARCA4
ORC2	STK11
ORC2	SYK
ORC2	WRN
ORC4	WRN
OSR1	PDGFRB
OSR1	PIM1
OSR1	RAF1
OSR1	RET
OSR1	ROS1
OSR1	STK11
OSR1	SYK
OSR1	WT1
OSR1	ZNF384
OSR2	PDGFRB
OSR2	PIM1
OSR2	RAF1
OSR2	RET
OSR2	ROS1
OSR2	STK11
OSR2	SYK
OSR2	WT1
OSR2	ZNF384
OXSR1	PDGFRB
OXSR1	PIM1
OXSR1	PRDM1
OXSR1	PRDM16
OXSR1	PTEN
OXSR1	RAF1
OXSR1	RALGDS
OXSR1	RET
OXSR1	ROS1
OXSR1	SEPT6
OXSR1	SH3GL1
OXSR1	SMARCA4
OXSR1	SRGAP3
OXSR1	STK11
OXSR1	SYK
OXSR1	TCEA1
OXSR1	USP6
OXSR1	WHSC1L1
OXSR1	WT1
PABPC1	SRSF2
PABPC1	U2AF1
PABPC1	WRN
PABPC1	ZRSR2
PABPN1	SRSF2
PABPN1	U2AF1
PABPN1	ZRSR2
PACSIN1	PDGFRB
PACSIN1	PIM1
PACSIN1	RAF1
PACSIN1	RET
PACSIN1	ROS1
PACSIN1	SH3GL1
PACSIN1	STK11
PACSIN1	SYK
PACSIN1	USP6
PACSIN1	WAS
PACSIN2	PDGFRB
PACSIN2	PIM1
PACSIN2	RAF1
PACSIN2	RET
PACSIN2	ROS1
PACSIN2	SH3GL1
PACSIN2	STK11
PACSIN2	SYK
PACSIN2	USP6
PACSIN2	WAS
PACSIN3	PDGFRB
PACSIN3	PIM1
PACSIN3	RAF1
PACSIN3	RET
PACSIN3	ROS1
PACSIN3	SH3GL1
PACSIN3	STK11
PACSIN3	SYK
PACSIN3	USP6
PACSIN3	WAS
PAK1	PDGFRB
PAK1	PIM1
PAK1	PRDM1
PAK1	PRDM16
PAK1	PTEN
PAK1	RAF1
PAK1	RALGDS
PAK1	RET
PAK1	ROS1
PAK1	SEPT6
PAK1	SH3GL1
PAK1	SMARCA4
PAK1	SRGAP3
PAK1	STK11
PAK1	SYK
PAK1	TCEA1
PAK1	USP6
PAK1	WHSC1L1
PAK1	WT1
PAK2	PDGFRB
PAK2	PIM1
PAK2	PRDM1
PAK2	PRDM16
PAK2	PTEN
PAK2	RAF1
PAK2	RALGDS
PAK2	RET
PAK2	ROS1
PAK2	SEPT6
PAK2	SH3GL1
PAK2	SMARCA4
PAK2	SRGAP3
PAK2	STK11
PAK2	SYK
PAK2	TCEA1
PAK2	USP6
PAK2	WHSC1L1
PAK2	WT1
PAK4	PDGFRB
PAK4	PIM1
PAK4	PRDM1
PAK4	PRDM16
PAK4	PTEN
PAK4	RAF1
PAK4	RALGDS
PAK4	RET
PAK4	ROS1
PAK4	SH3GL1
PAK4	SRGAP3
PAK4	STK11
PAK4	SYK
PAK4	WT1
PAK7	PDGFRB
PAK7	PIM1
PAK7	PRDM1
PAK7	PRDM16
PAK7	PTEN
PAK7	RAF1
PAK7	RALGDS
PAK7	RET
PAK7	ROS1
PAK7	SH3GL1
PAK7	SRGAP3
PAK7	STK11
PAK7	SYK
PAK7	WT1
PAN2	SH3GL1
PAPD7	PBRM1
PAPD7	PIM1
PAPD7	RAF1
PAPD7	RET
PAPD7	ROS1
PAPD7	SMARCA4
PAPD7	SMARCE1
PAPD7	STK11
PAPD7	SYK
PAPD7	TOP1
PARN	PIM1
PARN	RAF1
PARN	RET
PARN	ROS1
PARN	SH3GL1
PARN	SMARCA4
PARN	SMARCB1
PARN	STK11
PARN	SYK
PARP1	PDGFRB
PARP1	PIM1
PARP1	RAF1
PARP1	RET
PARP1	ROS1
PARP1	SMARCA4
PARP1	STK11
PARP1	SYK
PARP4	PDGFRB
PARP4	PIM1
PARP4	RAF1
PARP4	RET
PARP4	ROS1
PARP4	SMARCA4
PARP4	STK11
PARP4	SYK
PASK	PDGFRB
PASK	PIM1
PASK	PRDM1
PASK	PRDM16
PASK	PTEN
PASK	RAF1
PASK	RALGDS
PASK	RET
PASK	ROS1
PASK	SEPT6
PASK	SH3GL1
PASK	SMARCA4
PASK	SRGAP3
PASK	STK11
PASK	SYK
PASK	TCEA1
PASK	USP6
PASK	WHSC1L1
PASK	WT1
PATL1	TOP1
PAXIP1	PDGFRB
PAXIP1	PIM1
PAXIP1	RAF1
PAXIP1	RET
PAXIP1	ROS1
PAXIP1	SMARCA4
PAXIP1	STK11
PAXIP1	SYK
PBK	PDGFRB
PBK	PIM1
PBK	PRDM1
PBK	PRDM16
PBK	PTEN
PBK	RAF1
PBK	RALGDS
PBK	RET
PBK	ROS1
PBK	SEPT6
PBK	SH3GL1
PBK	SMARCA4
PBK	SRGAP3
PBK	STK11
PBK	SYK
PBK	TCEA1
PBK	USP6
PBK	WHSC1L1
PBK	WT1
PBRM1	POLR2I
PBRM1	SIN3A
PBRM1	SMARCA1
PBRM1	SMARCA2
PBRM1	SMARCA5
PBRM1	SMARCAD1
PBRM1	SOX1
PBRM1	SOX10
PBRM1	SOX11
PBRM1	SOX12
PBRM1	SOX15
PBRM1	SOX17
PBRM1	SOX18
PBRM1	SOX21
PBRM1	SOX30
PBRM1	SOX4
PBRM1	SOX5
PBRM1	SOX6
PBRM1	SOX8
PBRM1	SOX9
PBRM1	SUPT4H1
PBRM1	SUV39H2
PBRM1	TAF1
PBRM1	TAF1L
PBRM1	TAF5
PBRM1	TCEB3
PBRM1	TCF7
PBRM1	TCF7L1
PBRM1	TOX2
PBRM1	TRAP1
PBRM1	WDR77
PBRM1	ZMYND11
PDE2A	PDGFRB
PDE2A	PIM1
PDE2A	RAF1
PDE2A	RET
PDE2A	ROS1
PDE2A	STK11
PDE2A	SYK
PDE3A	PDGFRB
PDE3A	PIM1
PDE3A	RAF1
PDE3A	RET
PDE3A	ROS1
PDE3A	STK11
PDE3A	SYK
PDGFRB	PDP1
PDGFRB	PDPK1
PDGFRB	PHKG2
PDGFRB	PHLPP2
PDGFRB	PI4KA
PDGFRB	PI4KB
PDGFRB	PIGT
PDGFRB	PIGU
PDGFRB	PIK3CB
PDGFRB	PIK3CD
PDGFRB	PIK3R2
PDGFRB	PIK3R4
PDGFRB	PIM2
PDGFRB	PIM3
PDGFRB	PINK1
PDGFRB	PKMYT1
PDGFRB	PKN1
PDGFRB	PKN2
PDGFRB	PKN3
PDGFRB	PLCG1
PDGFRB	PLEKHG2
PDGFRB	PLEKHG5
PDGFRB	PLK1
PDGFRB	PLK2
PDGFRB	PLK3
PDGFRB	PLK4
PDGFRB	POLL
PDGFRB	POLR2K
PDGFRB	PPAT
PDGFRB	PPM1A
PDGFRB	PPM1B
PDGFRB	PPM1D
PDGFRB	PPM1F
PDGFRB	PPM1G
PDGFRB	PPM1J
PDGFRB	PPM1K
PDGFRB	PPM1L
PDGFRB	PPM1M
PDGFRB	PREX1
PDGFRB	PRKAA1
PDGFRB	PRKAA2
PDGFRB	PRKACA
PDGFRB	PRKACB
PDGFRB	PRKACG
PDGFRB	PRKCA
PDGFRB	PRKCB
PDGFRB	PRKCD
PDGFRB	PRKCE
PDGFRB	PRKCG
PDGFRB	PRKCH
PDGFRB	PRKCI
PDGFRB	PRKCQ
PDGFRB	PRKCZ
PDGFRB	PRKD1
PDGFRB	PRKD2
PDGFRB	PRKD3
PDGFRB	PRKG1
PDGFRB	PRKG2
PDGFRB	PRPF4B
PDGFRB	PSD
PDGFRB	PSKH1
PDGFRB	PSMD10
PDGFRB	PTK2
PDGFRB	PTK2B
PDGFRB	PTK6
PDGFRB	PTK7
PDGFRB	PTPN12
PDGFRB	PTPN13
PDGFRB	PTPN14
PDGFRB	PTPN18
PDGFRB	PTPN2
PDGFRB	PTPN21
PDGFRB	PTPN22
PDGFRB	PTPN3
PDGFRB	PTPN4
PDGFRB	PTPN5
PDGFRB	PTPN6
PDGFRB	PTPN7
PDGFRB	PTPN9
PDGFRB	PTPRB
PDGFRB	PTPRC
PDGFRB	PTPRD
PDGFRB	PTPRE
PDGFRB	PTPRH
PDGFRB	PTPRK
PDGFRB	PTPRM
PDGFRB	PTPRN2
PDGFRB	PTPRO
PDGFRB	PTPRR
PDGFRB	PTPRT
PDGFRB	PTPRU
PDGFRB	PTPRZ1
PDGFRB	RACGAP1
PDGFRB	RAD50
PDGFRB	RALBP1
PDGFRB	RALGPS1
PDGFRB	RALGPS2
PDGFRB	RAPGEF1
PDGFRB	RAPGEF2
PDGFRB	RAPGEF3
PDGFRB	RAPGEF4
PDGFRB	RAPGEF5
PDGFRB	RAPGEF6
PDGFRB	RAPGEFL1
PDGFRB	RAPH1
PDGFRB	RASA1
PDGFRB	RASA2
PDGFRB	RASA3
PDGFRB	RASA4
PDGFRB	RASAL1
PDGFRB	RASAL2
PDGFRB	RASAL3
PDGFRB	RASGEF1A
PDGFRB	RASGEF1B
PDGFRB	RASGEF1C
PDGFRB	RASGRF1
PDGFRB	RASGRF2
PDGFRB	RASGRP1
PDGFRB	RASGRP2
PDGFRB	RASGRP3
PDGFRB	RASGRP4
PDGFRB	REV1
PDGFRB	RFC1
PDGFRB	RGL1
PDGFRB	RGL2
PDGFRB	RGL3
PDGFRB	RGL4
PDGFRB	RIPK1
PDGFRB	RIPK2
PDGFRB	RIPK3
PDGFRB	RNASEL
PDGFRB	ROCK1
PDGFRB	ROCK2
PDGFRB	ROR2
PDGFRB	RPS6KA1
PDGFRB	RPS6KA2
PDGFRB	RPS6KA3
PDGFRB	RPS6KA4
PDGFRB	RPS6KA5
PDGFRB	RPS6KA6
PDGFRB	RPS6KB1
PDGFRB	RPS6KB2
PDGFRB	RPS6KC1
PDGFRB	RTKN
PDGFRB	RTKN2
PDGFRB	RYK
PDGFRB	SACM1L
PDGFRB	SALL1
PDGFRB	SALL4
PDGFRB	SCRT2
PDGFRB	SCYL3
PDGFRB	SGK1
PDGFRB	SGK2
PDGFRB	SGK3
PDGFRB	SH2B2
PDGFRB	SH2D3A
PDGFRB	SH2D3C
PDGFRB	SH3BP2
PDGFRB	SH3BP4
PDGFRB	SH3GL3
PDGFRB	SH3KBP1
PDGFRB	SIK1
PDGFRB	SIK2
PDGFRB	SIK3
PDGFRB	SKAP2
PDGFRB	SNAI1
PDGFRB	SNAI2
PDGFRB	SNRK
PDGFRB	SNX18
PDGFRB	SOS1
PDGFRB	SOS2
PDGFRB	SRC
PDGFRB	SRGAP1
PDGFRB	SRGAP2
PDGFRB	SRPK1
PDGFRB	SRPK2
PDGFRB	SRPK3
PDGFRB	SSH3
PDGFRB	STARD13
PDGFRB	STARD8
PDGFRB	STK10
PDGFRB	STK17A
PDGFRB	STK17B
PDGFRB	STK24
PDGFRB	STK25
PDGFRB	STK3
PDGFRB	STK36
PDGFRB	STK38
PDGFRB	STK38L
PDGFRB	STK39
PDGFRB	STK4
PDGFRB	STYXL1
PDGFRB	SYDE1
PDGFRB	SYDE2
PDGFRB	SYNGAP1
PDGFRB	SYNJ1
PDGFRB	TAGAP
PDGFRB	TAOK1
PDGFRB	TAOK3
PDGFRB	TEC
PDGFRB	TEK
PDGFRB	TESK2
PDGFRB	TGFBR1
PDGFRB	TGFBR2
PDGFRB	TGFBRAP1
PDGFRB	TIAM1
PDGFRB	TIAM2
PDGFRB	TIE1
PDGFRB	TLK1
PDGFRB	TLK2
PDGFRB	TNIK
PDGFRB	TNK1
PDGFRB	TNK2
PDGFRB	TNNI3K
PDGFRB	TOPBP1
PDGFRB	TP53RK
PDGFRB	TRAP1
PDGFRB	TRIB3
PDGFRB	TRIO
PDGFRB	TRIP10
PDGFRB	TSSK1B
PDGFRB	TSSK2
PDGFRB	TSSK3
PDGFRB	TSSK4
PDGFRB	TSSK6
PDGFRB	TXK
PDGFRB	TYK2
PDGFRB	TYRO3
PDGFRB	ULK1
PDGFRB	ULK2
PDGFRB	UMPS
PDGFRB	VAV1
PDGFRB	VAV2
PDGFRB	VAV3
PDGFRB	VRK1
PDGFRB	VRK2
PDGFRB	WNK1
PDGFRB	WNK2
PDGFRB	WNK3
PDGFRB	WNK4
PDGFRB	XRCC1
PDGFRB	YY1
PDGFRB	ZAP70
PDGFRB	ZBTB14
PDGFRB	ZBTB32
PDGFRB	ZBTB7A
PDGFRB	ZEB1
PDGFRB	ZFP57
PDGFRB	ZNF136
PDGFRB	ZNF148
PDGFRB	ZNF157
PDGFRB	ZNF174
PDGFRB	ZNF177
PDGFRB	ZNF189
PDGFRB	ZNF202
PDGFRB	ZNF205
PDGFRB	ZNF254
PDGFRB	ZNF345
PDGFRB	ZNF366
PDGFRB	ZNF496
PDGFRB	ZNF675
PDGFRB	ZNF8
PDLIM3	PIM1
PDLIM3	RAF1
PDLIM3	RALGDS
PDLIM3	RET
PDLIM3	ROS1
PDLIM3	SRGAP3
PDLIM3	STK11
PDLIM3	SYK
PDP1	PIM1
PDP1	PTEN
PDP1	RAF1
PDP1	RET
PDP1	ROS1
PDP1	STK11
PDP1	SYK
PDPK1	PIM1
PDPK1	PRDM1
PDPK1	PRDM16
PDPK1	PTEN
PDPK1	RAF1
PDPK1	RALGDS
PDPK1	RET
PDPK1	ROS1
PDPK1	SEPT6
PDPK1	SH3GL1
PDPK1	SMARCA4
PDPK1	SRGAP3
PDPK1	STK11
PDPK1	SYK
PDPK1	TCEA1
PDPK1	USP6
PDPK1	WHSC1L1
PDPK1	WT1
PDRG1	PIM1
PDRG1	RAF1
PDRG1	RET
PDRG1	ROS1
PDRG1	SH3GL1
PDRG1	SMARCA4
PDRG1	STK11
PDRG1	SYK
PEMT	PIM1
PEMT	RAF1
PEMT	RET
PEMT	ROS1
PEMT	STK11
PEMT	SYK
PFDN1	PIM1
PFDN1	RAF1
PFDN1	RET
PFDN1	ROS1
PFDN1	SH3GL1
PFDN1	SMARCA4
PFDN1	STK11
PFDN1	SYK
PFDN2	PIM1
PFDN2	RAF1
PFDN2	RET
PFDN2	ROS1
PFDN2	SH3GL1
PFDN2	SMARCA4
PFDN2	STK11
PFDN2	SYK
PFDN4	PIM1
PFDN4	RAF1
PFDN4	RET
PFDN4	ROS1
PFDN4	SH3GL1
PFDN4	SMARCA4
PFDN4	STK11
PFDN4	SYK
PFDN6	PIM1
PFDN6	RAF1
PFDN6	RET
PFDN6	ROS1
PFDN6	SH3GL1
PFDN6	SMARCA4
PFDN6	STK11
PFDN6	SYK
PHF1	PIM1
PHF1	RAF1
PHF1	RET
PHF1	ROS1
PHF1	SH3GL1
PHF1	STK11
PHF1	SYK
PHF10	SMARCA4
PHF13	PIM1
PHF13	RAF1
PHF13	RET
PHF13	ROS1
PHF13	SH3GL1
PHF13	STK11
PHF13	SYK
PHF19	PIM1
PHF19	RAF1
PHF19	RET
PHF19	ROS1
PHF19	SH3GL1
PHF19	SMARCA4
PHF19	STK11
PHF19	SYK
PHF20	SMARCA4
PHF21A	PIM1
PHF21A	RAF1
PHF21A	RET
PHF21A	ROS1
PHF21A	SH3GL1
PHF21A	SMARCA4
PHF21A	STK11
PHF21A	SYK
PHIP	SMARCA4
PHIP	TRAF7
PHKG1	PIM1
PHKG1	RAF1
PHKG1	RET
PHKG1	ROS1
PHKG1	STK11
PHKG1	SYK
PHKG2	PIM1
PHKG2	PRDM1
PHKG2	PRDM16
PHKG2	PTEN
PHKG2	RAF1
PHKG2	RALGDS
PHKG2	RET
PHKG2	ROS1
PHKG2	SEPT6
PHKG2	SH3GL1
PHKG2	SMARCA4
PHKG2	SRGAP3
PHKG2	STK11
PHKG2	SYK
PHKG2	TCEA1
PHKG2	USP6
PHKG2	WHSC1L1
PHKG2	WT1
PHLPP2	PIM1
PHLPP2	PTEN
PHLPP2	RAF1
PHLPP2	RET
PHLPP2	ROS1
PHLPP2	STK11
PHLPP2	SYK
PI4KA	PIM1
PI4KA	RAF1
PI4KA	RALGDS
PI4KA	RET
PI4KA	ROS1
PI4KA	SRGAP3
PI4KA	STK11
PI4KA	SYK
PI4KB	PIM1
PI4KB	RAF1
PI4KB	RALGDS
PI4KB	RET
PI4KB	ROS1
PI4KB	SRGAP3
PI4KB	STK11
PI4KB	SYK
PIAS1	WRN
PIAS2	WRN
PIAS3	WRN
PIAS4	WRN
PIGT	PIM1
PIGT	RAF1
PIGT	RET
PIGT	ROS1
PIGT	STK11
PIGT	SYK
PIGU	PIM1
PIGU	RAF1
PIGU	RET
PIGU	ROS1
PIGU	STK11
PIGU	SYK
PIK3CA	PRDX2
PIK3CA	PRDX3
PIK3CA	PRDX5
PIK3CA	PRDX6
PIK3CA	SACM1L
PIK3CA	SYNJ1
PIK3CA	VAMP7
PIK3CA	VAMP8
PIK3CB	PIM1
PIK3CB	RAF1
PIK3CB	RALGDS
PIK3CB	RET
PIK3CB	ROS1
PIK3CB	SRGAP3
PIK3CB	STK11
PIK3CB	SYK
PIK3CD	PIM1
PIK3CD	RAF1
PIK3CD	RALGDS
PIK3CD	RET
PIK3CD	ROS1
PIK3CD	SRGAP3
PIK3CD	STK11
PIK3CD	SYK
PIK3R2	PIM1
PIK3R2	RAF1
PIK3R2	RALGDS
PIK3R2	RET
PIK3R2	ROS1
PIK3R2	SEPT6
PIK3R2	SRGAP3
PIK3R2	STK11
PIK3R2	SYK
PIK3R4	PIM1
PIK3R4	PRDM1
PIK3R4	PRDM16
PIK3R4	PTEN
PIK3R4	RAF1
PIK3R4	RALGDS
PIK3R4	RET
PIK3R4	ROS1
PIK3R4	SEPT6
PIK3R4	SETD2
PIK3R4	SH3GL1
PIK3R4	SMARCA4
PIK3R4	SRGAP3
PIK3R4	STK11
PIK3R4	SYK
PIK3R4	TCEA1
PIK3R4	USP6
PIK3R4	WHSC1L1
PIK3R4	WT1
PIKFYVE	PIM1
PIKFYVE	RAF1
PIKFYVE	RET
PIKFYVE	ROS1
PIKFYVE	STK11
PIKFYVE	SYK
PIM1	PIM2
PIM1	PIM3
PIM1	PINK1
PIM1	PIP4K2A
PIM1	PIP4K2B
PIM1	PIP5K1A
PIM1	PIP5K1B
PIM1	PIP5K1C
PIM1	PKMYT1
PIM1	PKN1
PIM1	PKN2
PIM1	PKN3
PIM1	PLCB1
PIM1	PLCG1
PIM1	PLEKHG2
PIM1	PLEKHG5
PIM1	PLK1
PIM1	PLK2
PIM1	PLK3
PIM1	PLK4
PIM1	POLL
PIM1	POLR2I
PIM1	POLR2K
PIM1	PPAP2A
PIM1	PPAP2B
PIM1	PPAP2C
PIM1	PPAT
PIM1	PPEF1
PIM1	PPEF2
PIM1	PPID
PIM1	PPM1A
PIM1	PPM1B
PIM1	PPM1D
PIM1	PPM1F
PIM1	PPM1G
PIM1	PPM1J
PIM1	PPM1K
PIM1	PPM1L
PIM1	PPM1M
PIM1	PPP1CA
PIM1	PPP1CB
PIM1	PPP1CC
PIM1	PPP1R12A
PIM1	PPP2CA
PIM1	PPP2CB
PIM1	PPP2R4
PIM1	PPP3CA
PIM1	PPP3CB
PIM1	PPP5C
PIM1	PPP6C
PIM1	PRC1
PIM1	PREX1
PIM1	PRKAA1
PIM1	PRKAA2
PIM1	PRKACA
PIM1	PRKACB
PIM1	PRKACG
PIM1	PRKCA
PIM1	PRKCB
PIM1	PRKCD
PIM1	PRKCE
PIM1	PRKCG
PIM1	PRKCH
PIM1	PRKCI
PIM1	PRKCQ
PIM1	PRKCZ
PIM1	PRKD1
PIM1	PRKD2
PIM1	PRKD3
PIM1	PRKG1
PIM1	PRKG2
PIM1	PRKX
PIM1	PRPF4B
PIM1	PSD
PIM1	PSKH1
PIM1	PSMA1
PIM1	PSMA2
PIM1	PSMA3
PIM1	PSMA4
PIM1	PSMA6
PIM1	PSMA7
PIM1	PSMA8
PIM1	PSMB6
PIM1	PSMD10
PIM1	PTK2
PIM1	PTK2B
PIM1	PTK6
PIM1	PTK7
PIM1	PTPN12
PIM1	PTPN13
PIM1	PTPN14
PIM1	PTPN18
PIM1	PTPN2
PIM1	PTPN21
PIM1	PTPN22
PIM1	PTPN3
PIM1	PTPN4
PIM1	PTPN5
PIM1	PTPN6
PIM1	PTPN7
PIM1	PTPN9
PIM1	PTPRB
PIM1	PTPRC
PIM1	PTPRD
PIM1	PTPRE
PIM1	PTPRH
PIM1	PTPRK
PIM1	PTPRM
PIM1	PTPRN2
PIM1	PTPRO
PIM1	PTPRR
PIM1	PTPRT
PIM1	PTPRU
PIM1	PTPRZ1
PIM1	RACGAP1
PIM1	RAD18
PIM1	RAD50
PIM1	RAD51
PIM1	RAD51B
PIM1	RAD51C
PIM1	RAD51D
PIM1	RAD52
PIM1	RALA
PIM1	RALB
PIM1	RALBP1
PIM1	RALGPS1
PIM1	RALGPS2
PIM1	RAN
PIM1	RANBP2
PIM1	RAPGEF1
PIM1	RAPGEF2
PIM1	RAPGEF3
PIM1	RAPGEF4
PIM1	RAPGEF5
PIM1	RAPGEF6
PIM1	RAPGEFL1
PIM1	RAPH1
PIM1	RASA1
PIM1	RASA2
PIM1	RASA3
PIM1	RASA4
PIM1	RASAL1
PIM1	RASAL2
PIM1	RASAL3
PIM1	RASGEF1A
PIM1	RASGEF1B
PIM1	RASGEF1C
PIM1	RASGRF1
PIM1	RASGRF2
PIM1	RASGRP1
PIM1	RASGRP2
PIM1	RASGRP3
PIM1	RASGRP4
PIM1	RBPJ
PIM1	REV1
PIM1	RFC1
PIM1	RFWD3
PIM1	RFXANK
PIM1	RGL1
PIM1	RGL2
PIM1	RGL3
PIM1	RGL4
PIM1	RHOBTB3
PIM1	RIPK1
PIM1	RIPK2
PIM1	RIPK3
PIM1	RNASEL
PIM1	RNF168
PIM1	RNF8
PIM1	ROCK1
PIM1	ROCK2
PIM1	ROR2
PIM1	RPL17
PIM1	RPL19
PIM1	RPL23
PIM1	RPL24
PIM1	RPL35
PIM1	RPS21
PIM1	RPS6KA1
PIM1	RPS6KA2
PIM1	RPS6KA3
PIM1	RPS6KA4
PIM1	RPS6KA5
PIM1	RPS6KA6
PIM1	RPS6KB1
PIM1	RPS6KB2
PIM1	RPS6KC1
PIM1	RRAS
PIM1	RRAS2
PIM1	RTKN
PIM1	RTKN2
PIM1	RYK
PIM1	SACM1L
PIM1	SAE1
PIM1	SALL1
PIM1	SALL4
PIM1	SAR1A
PIM1	SAR1B
PIM1	SBNO1
PIM1	SCRT2
PIM1	SCYL3
PIM1	SEPT3
PIM1	SEPT4
PIM1	SEPT5
PIM1	SEPT7
PIM1	SETD3
PIM1	SETD7
PIM1	SGK1
PIM1	SGK2
PIM1	SGK3
PIM1	SGMS1
PIM1	SGMS2
PIM1	SGPP1
PIM1	SGPP2
PIM1	SH2B2
PIM1	SH2D3A
PIM1	SH2D3C
PIM1	SH3BP2
PIM1	SH3BP4
PIM1	SH3GL3
PIM1	SH3KBP1
PIM1	SIK1
PIM1	SIK2
PIM1	SIK3
PIM1	SIN3A
PIM1	SIRT1
PIM1	SIRT2
PIM1	SKAP2
PIM1	SLC11A1
PIM1	SLC11A2
PIM1	SLC16A2
PIM1	SLC19A3
PIM1	SLC37A4
PIM1	SLC45A4
PIM1	SLC46A2
PIM1	SLMAP
PIM1	SMARCA1
PIM1	SMARCA2
PIM1	SMARCA5
PIM1	SMARCAD1
PIM1	SMYD2
PIM1	SNAI1
PIM1	SNAI2
PIM1	SNRK
PIM1	SNX18
PIM1	SOS1
PIM1	SOS2
PIM1	SRC
PIM1	SRGAP1
PIM1	SRGAP2
PIM1	SRPK1
PIM1	SRPK2
PIM1	SRPK3
PIM1	SSH3
PIM1	SSRP1
PIM1	ST13
PIM1	STARD13
PIM1	STARD8
PIM1	STK10
PIM1	STK17A
PIM1	STK17B
PIM1	STK24
PIM1	STK25
PIM1	STK3
PIM1	STK36
PIM1	STK38
PIM1	STK38L
PIM1	STK39
PIM1	STK4
PIM1	STRADB
PIM1	STX6
PIM1	STX8
PIM1	STYXL1
PIM1	SUDS3
PIM1	SUPT4H1
PIM1	SUV39H1
PIM1	SYDE1
PIM1	SYDE2
PIM1	SYNGAP1
PIM1	SYNJ1
PIM1	TAF1
PIM1	TAF1L
PIM1	TAGAP
PIM1	TAOK1
PIM1	TAOK2
PIM1	TAOK3
PIM1	TBCE
PIM1	TCEB3
PIM1	TCP1
PIM1	TEC
PIM1	TEK
PIM1	TESK2
PIM1	TGFBR1
PIM1	TGFBR2
PIM1	TGFBRAP1
PIM1	THOC2
PIM1	THOC7
PIM1	TIAM1
PIM1	TIAM2
PIM1	TIE1
PIM1	TIPIN
PIM1	TLK1
PIM1	TLK2
PIM1	TNIK
PIM1	TNK1
PIM1	TNK2
PIM1	TNKS
PIM1	TNNI3K
PIM1	TOPBP1
PIM1	TOPORS
PIM1	TP53RK
PIM1	TRAP1
PIM1	TRIB3
PIM1	TRIO
PIM1	TRIP10
PIM1	TRPA1
PIM1	TSSK1B
PIM1	TSSK2
PIM1	TSSK3
PIM1	TSSK4
PIM1	TSSK6
PIM1	TTC1
PIM1	TUSC3
PIM1	TXK
PIM1	TYK2
PIM1	TYRO3
PIM1	UBA1
PIM1	UBA2
PIM1	UBA3
PIM1	UBA6
PIM1	UBA7
PIM1	UBE2A
PIM1	UBE2B
PIM1	UBE2C
PIM1	UBE2D1
PIM1	UBE2D2
PIM1	UBE2D3
PIM1	UBE2E1
PIM1	UBE2G1
PIM1	UBE2G2
PIM1	UBE2H
PIM1	UBE2I
PIM1	UBE2J1
PIM1	UBE2K
PIM1	UBE2L3
PIM1	UBE2N
PIM1	UBE2R2
PIM1	UBE2T
PIM1	UBE2W
PIM1	UBXN1
PIM1	ULK1
PIM1	ULK2
PIM1	UMPS
PIM1	USP1
PIM1	USP10
PIM1	USP11
PIM1	USP12
PIM1	USP15
PIM1	USP17L2
PIM1	USP19
PIM1	USP2
PIM1	USP20
PIM1	USP22
PIM1	USP26
PIM1	USP28
PIM1	USP32
PIM1	USP33
PIM1	USP4
PIM1	USP42
PIM1	USP44
PIM1	USP46
